# 20160802-20160809,,,,,,,,
经销商,访问日期,PV,UV,平均页面停留时间,进入次数,跳出百分比,退出百分比,价值
/point/pages/scan.html?dealerCode=20310,2016080313,2,1,0:00:33,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20310,2016080421,2,2,0:00:00,2,100.00%,100.00%,US$0.00 
/point/pages/scan.html?dealerCode=20310,2016080613,2,2,0:00:02,1,100.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20310,2016080616,2,2,0:00:04,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20310,2016080617,2,2,0:00:08,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20310,2016080714,2,1,0:00:05,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20310,2016080816,2,2,0:00:04,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20310,2016080819,2,1,0:00:03,0,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20320,2016080215,2,2,0:00:07,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20320,2016080409,2,2,0:00:14,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20320,2016080423,2,1,0:00:03,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20320,2016080621,2,2,0:00:05,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20320,2016080813,2,2,0:00:03,1,100.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20330,2016080212,2,1,0:01:00,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20330,2016080213,2,1,0:00:15,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20330,2016080315,2,2,0:00:10,2,50.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20330,2016080409,2,2,0:00:05,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20330,2016080510,2,2,0:00:25,2,50.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20330,2016080515,2,2,0:00:07,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20330,2016080610,2,2,0:00:04,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20330,2016080612,2,2,0:00:06,2,50.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20330,2016080613,2,2,0:00:17,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20330,2016080716,2,2,0:00:04,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20330,2016080809,2,1,0:00:04,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20330,2016080908,2,2,0:00:05,2,50.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20330,2016080915,2,1,0:03:34,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20390,2016080319,2,1,0:00:02,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20390,2016080413,2,2,0:00:04,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20390,2016080915,2,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20390&from=singlemessage&isappinstalled=0,2016080808,2,1,0:00:05,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20400,2016080210,2,2,0:00:04,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20400,2016080212,2,1,0:00:16,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20400,2016080214,2,1,0:00:02,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20400,2016080216,2,2,0:00:07,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20400,2016080221,2,1,0:00:07,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20400,2016080409,2,2,0:00:07,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20400,2016080413,2,2,0:00:04,2,50.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20400,2016080418,2,1,0:00:04,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20400,2016080611,2,2,0:00:04,1,100.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20400,2016080713,2,1,0:02:19,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20400,2016080715,2,2,0:00:12,1,100.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20400,2016080909,2,1,0:00:14,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20400,2016080913,2,2,0:00:06,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20400,2016080916,2,1,0:00:26,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20420,2016080310,2,1,0:00:26,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20420,2016080318,2,1,0:00:08,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20420,2016080418,2,1,0:00:04,0,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20420,2016080515,2,1,0:00:11,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20450,2016080612,2,1,0:08:36,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20460,2016080210,2,2,0:00:06,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20460,2016080510,2,2,0:00:05,1,100.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20480,2016080517,2,1,0:00:46,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20490,2016080220,2,1,0:00:04,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20490,2016080314,2,1,0:00:09,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20490,2016080409,2,2,0:00:00,2,100.00%,100.00%,US$0.00 
/point/pages/scan.html?dealerCode=20490,2016080415,2,2,0:00:06,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20490,2016080608,2,2,0:25:02,2,50.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20490,2016080714,2,2,0:00:06,2,50.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20490,2016080808,2,1,0:00:04,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20490,2016080908,2,2,0:04:28,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20510,2016080507,2,1,0:01:18,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20530,2016080617,2,1,0:00:09,0,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20530,2016080907,2,1,0:00:06,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20590,2016080213,2,1,0:00:05,0,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20590,2016080311,2,2,0:00:07,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20590,2016080414,2,1,0:00:09,0,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20590,2016080416,2,1,0:00:09,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20590,2016080610,2,2,0:00:07,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20590,2016080614,2,2,0:00:06,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20590,2016080616,2,1,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20590,2016080910,2,1,0:09:10,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20590,2016080911,2,1,0:29:06,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20590,2016080913,2,1,0:00:09,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20620,2016080411,2,2,0:00:04,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20620,2016080414,2,1,0:00:09,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20650,2016080408,2,1,0:00:07,0,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20650,2016080611,2,2,0:00:13,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20650,2016080710,2,1,0:00:06,0,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20660,2016080514,2,1,0:00:09,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20660,2016080608,2,1,0:00:56,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20660,2016080613,2,1,0:00:36,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20660,2016080708,2,2,0:00:00,2,100.00%,100.00%,US$0.00 
/point/pages/scan.html?dealerCode=20660,2016080816,2,2,0:00:08,2,50.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20660,2016080820,2,1,0:00:17,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20660,2016080914,2,1,0:04:33,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20660&from=timeline&isappinstalled=0,2016080615,2,1,0:00:10,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20680,2016080314,2,0,0:00:02,0,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20680,2016080414,2,2,0:00:07,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20680,2016080513,2,1,0:00:19,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20680,2016080515,2,2,0:00:08,2,50.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20680,2016080611,2,1,0:00:04,0,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20680,2016080613,2,2,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20680,2016080808,2,1,0:00:09,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20680,2016080814,2,2,0:00:08,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20710,2016080714,2,1,0:00:17,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20730,2016080217,2,2,0:00:07,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20730,2016080710,2,2,0:00:03,2,50.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20730,2016080716,2,2,0:00:04,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20750,2016080212,2,1,0:00:19,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20750,2016080215,2,2,0:00:17,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20750,2016080317,2,1,0:01:43,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20750,2016080413,2,2,0:00:08,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20750,2016080419,2,1,0:00:03,0,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20750,2016080610,2,1,0:00:05,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20750,2016080707,2,1,0:00:37,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20750,2016080710,2,1,0:00:10,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20750,2016080811,2,2,0:00:06,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20750,2016080907,2,1,0:00:07,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20750,2016080910,2,1,0:00:06,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20770,2016080212,2,1,0:00:06,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20770,2016080217,2,1,0:00:13,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20810,2016080308,2,1,0:00:15,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20810,2016080310,2,1,0:00:06,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20810,2016080411,2,1,0:00:06,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20810,2016080617,2,2,0:00:04,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20810,2016080712,2,2,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20810,2016080715,2,2,0:00:12,1,100.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20810,2016080815,2,2,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20820,2016080515,2,2,0:00:05,2,50.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20820,2016080916,2,2,0:00:08,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20830,2016080410,2,1,0:00:03,0,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20830,2016080412,2,2,0:00:03,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20880,2016080209,2,1,0:00:17,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20880,2016080309,2,1,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20880,2016080310,2,1,0:00:21,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20880,2016080508,2,1,0:00:18,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20880,2016080613,2,2,0:00:05,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20880,2016080616,2,2,0:00:20,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20880,2016080812,2,1,0:00:06,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20880,2016080815,2,1,0:00:15,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20880,2016080816,2,2,0:00:08,1,100.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20890,2016080313,2,1,0:00:12,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20890,2016080511,2,1,0:00:06,0,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20890,2016080711,2,1,0:00:14,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20900,2016080308,2,2,0:00:00,2,100.00%,100.00%,US$0.00 
/point/pages/scan.html?dealerCode=20900,2016080314,2,0,0:03:22,0,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20900,2016080511,2,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20900,2016080608,2,2,0:03:55,2,50.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20900,2016080611,2,1,0:00:04,0,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20900,2016080620,2,1,0:00:03,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20900&from=groupmessage&isappinstalled=0,2016080414,2,2,0:00:00,1,100.00%,100.00%,US$0.00 
/point/pages/scan.html?dealerCode=20930,2016080710,2,1,0:00:11,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20930,2016080914,2,1,0:01:00,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20940,2016080721,2,1,0:00:10,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20940,2016080916,2,1,0:07:32,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20980,2016080213,2,2,0:00:06,2,50.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20980,2016080319,2,1,0:00:08,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20980,2016080400,2,2,0:00:00,2,100.00%,100.00%,US$0.00 
/point/pages/scan.html?dealerCode=20980,2016080422,2,1,0:02:32,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20980,2016080608,2,1,0:01:29,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20980,2016080609,2,1,0:00:11,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20980,2016080617,2,1,0:00:07,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20980,2016080621,2,1,0:00:06,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20980,2016080709,2,2,0:00:04,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20980,2016080711,2,1,0:00:06,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20980,2016080722,2,1,0:00:08,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20980,2016080808,2,1,0:06:23,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20980,2016080917,2,2,0:00:05,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21010,2016080409,2,2,0:00:04,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21110,2016080415,2,2,0:00:05,2,50.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21110,2016080416,2,2,0:00:06,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21110,2016080514,2,1,0:00:34,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21110,2016080516,2,2,0:00:06,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21110,2016080608,2,1,0:00:25,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21110,2016080615,2,1,0:00:09,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21110,2016080620,2,1,0:00:15,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21110,2016080700,2,1,0:00:09,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21110,2016080714,2,2,0:00:37,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21110,2016080816,2,1,0:04:36,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21140,2016080210,2,2,0:00:06,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21140,2016080216,2,2,0:00:03,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21140,2016080615,2,1,0:00:07,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21140,2016080709,2,2,0:10:12,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21140,2016080815,2,2,0:00:06,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21140,2016080913,2,1,0:02:27,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21150,2016080709,2,2,0:00:04,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21160,2016080612,2,2,0:00:04,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21160,2016080615,2,2,0:00:06,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21160,2016080617,2,1,0:00:08,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21160,2016080908,2,2,0:00:00,2,100.00%,100.00%,US$0.00 
/point/pages/scan.html?dealerCode=21190,2016080211,2,1,0:00:07,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21190,2016080309,2,1,0:00:10,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21190,2016080317,2,1,0:00:58,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21190,2016080615,2,2,0:00:12,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21190,2016080616,2,0,0:00:08,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21190,2016080617,2,1,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21190,2016080910,2,1,0:00:06,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21200,2016080210,2,2,0:00:06,2,50.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21200,2016080211,2,2,0:00:13,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21200,2016080215,2,0,0:00:27,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21200,2016080216,2,1,0:00:06,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21200,2016080415,2,2,0:00:14,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21200,2016080615,2,1,0:00:08,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21200,2016080906,2,1,0:00:05,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21210,2016080215,2,2,0:00:05,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21210,2016080310,2,1,0:00:04,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21210,2016080313,2,1,0:00:06,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21210,2016080409,2,2,0:00:05,2,50.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21210,2016080510,2,2,0:00:09,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21210,2016080516,2,1,0:00:11,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21210,2016080520,2,1,0:00:09,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21210,2016080615,2,2,0:02:07,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21210,2016080616,2,1,0:00:17,0,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21210,2016080810,2,1,0:00:04,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21210,2016080811,2,2,0:00:07,2,50.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21210,2016080913,2,1,0:00:11,0,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21220,2016080213,2,1,0:00:07,0,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21220,2016080512,2,1,0:00:06,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21220,2016080611,2,2,0:00:04,2,50.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21220,2016080615,2,2,0:00:05,1,100.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21220,2016080622,2,2,0:00:08,2,50.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21220,2016080700,2,1,0:00:16,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21220,2016080710,2,1,0:00:15,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21220,2016080714,2,2,0:00:04,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21220,2016080811,2,2,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21220,2016080812,2,1,0:00:06,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21230,2016080915,2,1,0:00:03,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21240,2016080612,2,1,0:00:08,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21240,2016080622,2,1,0:00:23,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21240,2016080623,2,2,0:00:02,2,50.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21240,2016080707,2,1,0:00:29,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21240,2016080714,2,1,0:03:46,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21240,2016080809,2,1,0:00:09,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21240,2016080810,2,1,0:00:09,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21240,2016080910,2,2,0:00:04,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21240,2016080919,2,1,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21260,2016080505,2,1,0:00:08,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21260,2016080508,2,2,0:00:13,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21260,2016080611,2,1,0:00:04,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21260,2016080617,2,1,0:00:07,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21260,2016080808,2,2,0:00:07,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21260,2016080810,2,1,0:00:08,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21260,2016080911,2,1,0:00:43,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21260&appinstall=0,2016080611,2,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21280,2016080609,2,1,0:09:28,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21280,2016080712,2,2,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21280,2016080714,2,2,0:00:10,1,100.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21280,2016080719,2,1,0:00:08,0,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21280,2016080810,2,2,0:00:02,1,100.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21280,2016080908,2,1,0:00:06,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21300,2016080513,2,2,0:00:10,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21300,2016080708,2,1,0:00:24,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21300,2016080710,2,1,0:00:10,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21300,2016080814,2,2,0:00:00,1,100.00%,100.00%,US$0.00 
/point/pages/scan.html?dealerCode=21300,2016080816,2,1,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21320,2016080314,2,1,0:00:45,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21330,2016080216,2,1,0:00:05,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21330,2016080510,2,1,0:01:38,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21330,2016080709,2,1,0:00:08,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21330,2016080815,2,1,0:00:16,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21350,2016080312,2,1,0:01:44,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21360,2016080314,2,1,0:01:19,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21360,2016080521,2,1,0:00:03,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21360,2016080709,2,2,0:00:12,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21360,2016080919,2,1,0:00:06,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21410,2016080515,2,2,0:00:08,1,100.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21410,2016080711,2,1,0:00:08,0,0.00%,0.00%,US$0.00 
