# 20160802-20160809,,,,,,,,
,,,,,,,,
经销商,访问日期,PV,UV,平均页面停留时间,进入次数,跳出百分比,退出百分比,价值
/point/pages/scan.html?dealerCode=21360,2016080814,5,2,0:00:03,1,100.00%,20.00%,US$0.00 
/point/pages/scan.html?dealerCode=30520,2016080714,5,5,0:00:03,3,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=30520,2016080713,8,6,0:00:03,5,20.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=10020,2016080215,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10020,2016080309,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10020,2016080417,4,2,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10020,2016080715,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10080,2016080219,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10100,2016080812,2,2,0:00:03,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10220,2016080307,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10220,2016080410,3,2,0:00:03,0,0.00%,66.67%,US$0.00 
/point/pages/scan.html?dealerCode=10220,2016080521,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10220,2016080600,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10220&from=singlemessage&isappinstalled=0,2016080511,1,1,0:00:03,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10310,2016080315,2,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10310,2016080409,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10310,2016080711,1,1,0:00:03,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10310,2016080716,2,1,0:00:03,0,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=10310,2016080811,1,0,0:00:03,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10330,2016080511,3,3,0:00:03,2,50.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=10330,2016080711,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10350,2016080913,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10390,2016080709,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10410,2016080409,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10430,2016080614,1,1,0:00:03,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10440,2016080411,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10440,2016080815,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10470,2016080410,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10470,2016080909,2,1,0:00:03,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=10470,2016080914,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10500,2016080223,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10560,2016080421,1,1,0:00:03,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10560,2016080809,2,1,0:00:03,0,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=10710,2016080408,2,2,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10710,2016080517,3,2,0:00:03,2,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=10720,2016080315,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10770,2016080311,1,1,0:00:03,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10770,2016080417,2,1,0:00:03,0,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=10810,2016080214,2,2,0:00:03,2,50.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=10840,2016080814,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10860,2016080516,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10860,2016080910,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10880,2016080413,1,0,0:00:03,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10880,2016080417,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10900,2016080811,2,1,0:00:03,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=10930,2016080710,2,1,0:00:03,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=11000,2016080508,2,1,0:00:03,0,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=11020,2016080410,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11020,2016080805,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11060,2016080517,3,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11060,2016080814,2,1,0:00:03,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=11070,2016080615,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11080,2016080715,2,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11080,2016080807,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11080,2016080811,3,2,0:00:03,1,100.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=11170,2016080711,2,0,0:00:03,0,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=11220,2016080509,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11230,2016080216,2,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11240,2016080909,2,2,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11240,2016080917,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11260,2016080614,2,2,0:00:03,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=11350,2016080507,2,2,0:00:03,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11350,2016080611,1,1,0:00:03,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11360,2016080511,2,1,0:00:03,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=11360,2016080915,2,1,0:00:03,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=11660,2016080907,3,1,0:00:03,1,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=11690,2016080515,2,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11690,2016080818,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11800,2016080310,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11800,2016080410,2,2,0:00:03,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11810,2016080610,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11830,2016080212,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11830,2016080715,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11840,2016080312,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11840,2016080510,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11840,2016080810,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11840,2016080911,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11840,2016080917,2,2,0:00:03,1,100.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=11860,2016080510,2,2,0:00:03,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11860,2016080611,1,1,0:00:03,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11880,2016080616,2,1,0:00:03,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20090,2016080213,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20170,2016080615,2,2,0:00:03,2,50.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20220,2016080819,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20240,2016080717,2,2,0:00:03,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20310,2016080713,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20310,2016080819,2,1,0:00:03,0,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20320,2016080423,2,1,0:00:03,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20320,2016080714,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20320,2016080809,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20320,2016080812,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20320,2016080813,2,2,0:00:03,1,100.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20330,2016080509,3,2,0:00:03,2,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=20390,2016080619,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20390,2016080915,2,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20400,2016080517,1,1,0:00:03,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20450,2016080811,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20490,2016080513,4,4,0:00:03,3,66.67%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20530,2016080818,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20590,2016080817,3,1,0:00:03,0,0.00%,66.67%,US$0.00 
/point/pages/scan.html?dealerCode=20680,2016080612,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20680,2016080813,1,1,0:00:03,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20730,2016080508,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20730,2016080710,2,2,0:00:03,2,50.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20750,2016080419,2,1,0:00:03,0,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20750,2016080715,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20830,2016080410,2,1,0:00:03,0,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20830,2016080412,2,2,0:00:03,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20830,2016080416,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20900,2016080511,2,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20900,2016080620,2,1,0:00:03,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20900,2016080713,1,1,0:00:03,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20940,2016080711,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20940,2016080917,3,2,0:00:03,0,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=21110,2016080515,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21110,2016080609,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21140,2016080216,2,2,0:00:03,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21140,2016080514,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21140,2016080716,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21160,2016080710,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21160,2016080711,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21160,2016080808,3,2,0:00:03,1,100.00%,66.67%,US$0.00 
/point/pages/scan.html?dealerCode=21190,2016080715,1,1,0:00:03,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21200,2016080410,3,2,0:00:03,2,50.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=21210,2016080609,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21220,2016080612,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21220,2016080617,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21220,2016080913,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21230,2016080915,2,1,0:00:03,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21240,2016080711,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21260&appinstall=0,2016080608,6,1,0:00:03,0,0.00%,16.67%,US$0.00 
/point/pages/scan.html?dealerCode=21300&from=groupmessage&isappinstalled=0,2016080310,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21360,2016080521,2,1,0:00:03,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21410,2016080511,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21410,2016080717,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21450,2016080611,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21450,2016080910,3,3,0:00:03,3,33.33%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=21450,2016080917,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21490,2016080717,2,2,0:00:03,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21610&from=timeline&isappinstalled=0,2016080217,2,1,0:00:03,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21630,2016080510,2,0,0:00:03,0,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21630,2016080702,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21720,2016080810,2,2,0:00:03,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21730,2016080215,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21730&from=singlemessage&isappinstalled=0,2016080218,2,1,0:00:03,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21740,2016080407,2,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21740,2016080415,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21740,2016080614,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21740,2016080916,2,1,0:00:03,0,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21790,2016080609,2,1,0:00:03,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21790,2016080814,3,2,0:00:03,1,100.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=21820,2016080412,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21820,2016080614,4,4,0:00:03,3,33.33%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=21860,2016080409,3,2,0:00:03,2,50.00%,66.67%,US$0.00 
/point/pages/scan.html?dealerCode=22060,2016080417,2,2,0:00:03,2,50.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=22060,2016080612,4,4,0:00:03,2,50.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=22060,2016080809,1,1,0:00:03,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=22120,2016080417,1,1,0:00:03,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=22180,2016080617,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=22190,2016080212,3,2,0:00:03,2,50.00%,66.67%,US$0.00 
/point/pages/scan.html?dealerCode=22210,2016080607,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=22300,2016080212,3,2,0:00:03,1,100.00%,66.67%,US$0.00 
/point/pages/scan.html?dealerCode=30130,2016080516,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=30130,2016080714,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=30310,2016080409,2,1,0:00:03,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=30400,2016080713,2,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=30400,2016080912,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=30480,2016080911,1,1,0:00:03,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=30520,2016080615,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=30540,2016080917,2,2,0:00:03,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=30570,2016080613,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=30680,2016080916,2,2,0:00:03,2,50.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=30730,2016080711,1,0,0:00:03,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=30800,2016080812,2,1,0:00:03,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=30800,2016080814,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=30800,2016080908,2,1,0:00:03,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=30850,2016080614,2,1,0:00:03,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=31020,2016080514,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=31160,2016080921,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=31170,2016080314,4,3,0:00:03,3,66.67%,75.00%,US$0.00 
/point/pages/scan.html?dealerCode=31170,2016080911,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=31410,2016080319,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=31450,2016080411,1,1,0:00:03,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=31480,2016080610,1,0,0:00:03,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=31520,2016080400,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=31520,2016080810,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=31570,2016080214,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=31590,2016080209,1,1,0:00:03,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=31600,2016080418,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=31610,2016080213,2,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=31610,2016080512,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=31670,2016080810,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=31710,2016080411,3,1,0:00:03,1,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=31780,2016080714,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=31790,2016080511,7,5,0:00:03,5,60.00%,57.14%,US$0.00 
/point/pages/scan.html?dealerCode=31910,2016080712,3,2,0:00:03,1,100.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=31950,2016080621,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=31970,2016080808,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=50250,2016080611,2,1,0:00:03,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=50250,2016080616,2,2,0:00:03,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=50250,2016080709,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=50280,2016080417,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=50290,2016080910,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=50290,2016080916,2,2,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=50350,2016080211,2,1,0:00:03,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=50350,2016080911,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=50370,2016080212,3,1,0:00:03,0,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=50370,2016080318,2,2,0:00:03,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=50370,2016080410,3,1,0:00:03,0,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=50370,2016080608,1,1,0:00:03,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=50370,2016080918,2,1,0:00:03,0,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=50390,2016080414,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=50460,2016080409,1,1,0:00:03,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=50460,2016080709,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=50510,2016080915,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=50570,2016080709,2,1,0:00:03,0,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=50750,2016080312,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=50800,2016080914,2,2,0:00:03,2,50.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=51050,2016080714,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=51170,2016080409,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=51170,2016080418,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=51320,2016080309,4,2,0:00:03,0,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=51320,2016080809,1,1,0:00:03,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=51500,2016080712,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=51630,2016080714,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=51670,2016080610,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=51680,2016080422,3,2,0:00:03,2,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=51680,2016080712,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=80260,2016080510,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=80260,2016080514,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=80270,2016080409,2,1,0:00:03,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=80270,2016080716,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=80320,2016080623,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=80320,2016080815,2,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=80370,2016080521,2,1,0:00:03,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=80430,2016080809,2,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=80600,2016080512,2,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=80660,2016080815,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=80680,2016080209,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=80840,2016080310,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=81300,2016080612,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=81360,2016080214,2,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=81360,2016080410,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=81360,2016080717,1,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=30520,2016080411,7,4,0:00:03,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21740,2016080821,8,4,0:00:03,3,33.33%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=10080,2016080211,4,1,0:00:03,0,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=11240,2016080820,4,2,0:00:03,0,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=20030,2016080814,3,2,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=51300,2016080715,3,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=80600,2016080823,3,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10100,2016080508,2,2,0:00:03,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10310,2016080312,3,1,0:00:03,1,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=10320,2016080723,3,2,0:00:03,1,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=10710,2016080618,2,1,0:00:03,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11080,2016080808,2,1,0:00:03,1,0.00%,0.00%,US$0.00 
